Timestamp,Plant_Type,Pot_Size,Soil_Moisture,Temperature,Humidity,Light_Level,Water_Needed
2023-01-07 18:46:16.258742,Tropical,Large,68.91,22.64,65.9,9190.51,0
2023-01-07 18:56:27.066670,Flowering,Small,58.98,22.6,57.05,9287.26,1
2023-01-07 19:15:02.079427,Succulent,Large,27.87,22.71,42.45,12867.11,0
2023-01-07 19:27:02.715329,Herb,Small,41.11,22.25,57.16,12529.09,1
2023-01-07 19:42:13.633741,Herb,Medium,82.22,18.06,49.7,10053.01,0
2023-01-07 19:55:56.803456,Flowering,Medium,60.0,19.21,58.47,9836.67,0
2023-01-07 20:15:06.121176,Fern,Small,90.45,18.64,77.88,2247.38,0
2023-01-07 20:33:24.818349,Herb,Medium,58.0,20.06,56.59,8367.7,0
2023-01-07 20:48:24.663547,Fern,Medium,54.5,24.01,66.25,3794.61,1
2023-01-07 21:02:40.807094,Herb,Medium,60.79,20.73,57.68,5549.91,0
2023-01-07 21:20:25.078152,Succulent,Large,47.12,25.78,38.79,13337.85,0
2023-01-07 21:30:26.674251,Fern,Small,58.83,18.72,82.07,2109.75,0
2023-01-07 21:47:29.629890,Succulent,Large,51.19,21.94,41.74,12532.78,0
2023-01-07 22:01:31.738212,Tropical,Small,82.55,21.32,65.37,8385.1,0
2023-01-07 22:14:17.791495,Succulent,Medium,58.43,23.79,32.85,9795.44,0
2023-01-07 22:27:24.613069,Flowering,Large,80.03,23.22,61.71,551.74,0
2023-01-07 22:45:29.171846,Herb,Small,82.0,21.46,59.11,12222.97,0
2023-01-07 22:58:45.749635,Herb,Medium,52.01,19.64,58.89,11552.04,0
2023-01-07 23:14:50.559423,Fern,Large,60.19,19.39,62.11,3569.18,0
2023-01-07 23:25:49.686851,Succulent,Medium,12.02,22.07,46.84,5720.89,1
2023-01-07 23:40:31.975007,Herb,Small,47.23,24.2,55.48,10809.29,0
2023-01-07 23:52:07.453313,Herb,Large,51.19,20.03,52.89,7088.94,0
2023-01-08 00:07:41.766890,Succulent,Large,37.58,20.62,42.86,7061.35,0
2023-01-08 00:17:57.499830,Succulent,Small,53.98,25.68,46.53,17624.88,0
2023-01-08 00:35:57.066557,Tropical,Medium,46.46,18.75,60.81,2088.0,0
2023-01-08 00:54:45.738605,Flowering,Medium,38.16,22.78,67.45,5276.88,1
2023-01-08 01:12:14.446925,Flowering,Large,32.41,25.69,51.68,3673.65,1
2023-01-08 01:29:42.570234,Succulent,Medium,27.95,21.93,34.61,15645.34,0
2023-01-08 01:49:04.854965,Tropical,Medium,93.09,28.37,69.41,5071.14,0
2023-01-08 02:08:59.886127,Flowering,Large,71.66,21.75,60.25,1502.73,0
2023-01-08 02:22:01.084341,Tropical,Large,38.06,25.06,59.86,1665.52,1
2023-01-08 02:35:56.567474,Fern,Medium,71.46,20.43,70.08,2669.84,0
2023-01-08 02:53:31.767101,Flowering,Medium,57.64,21.68,72.51,5913.08,0
2023-01-08 03:10:34.100125,Tropical,Medium,39.57,22.32,71.8,5536.47,1
2023-01-08 03:26:39.481165,Succulent,Large,58.79,28.67,45.45,7252.46,0
2023-01-08 03:39:41.792348,Flowering,Medium,48.03,22.86,60.36,5669.07,0
2023-01-08 03:57:23.078872,Succulent,Large,43.9,26.19,38.01,11297.06,0
2023-01-08 04:09:46.908003,Herb,Large,59.15,20.54,50.73,13685.57,0
2023-01-08 04:20:37.475990,Succulent,Small,9.41,24.4,44.11,10803.91,1
2023-01-08 04:38:13.901378,Succulent,Large,24.76,23.09,33.57,17656.61,0
2023-01-08 04:49:10.686864,Herb,Small,60.74,17.44,53.51,12398.61,0
2023-01-08 05:01:04.250552,Herb,Small,42.79,17.62,59.55,12769.56,1
2023-01-08 05:13:51.164061,Succulent,Large,13.03,25.85,43.77,12389.65,1
2023-01-08 05:24:35.618420,Succulent,Medium,28.9,24.85,41.07,10266.65,0
2023-01-08 05:36:37.095870,Fern,Large,61.2,17.52,74.8,1166.39,1
2023-01-08 05:46:38.188802,Herb,Medium,39.99,19.79,60.79,8386.44,1
2023-01-08 05:56:51.397560,Flowering,Large,58.05,20.07,63.49,5935.55,0
2023-01-08 06:09:29.787833,Fern,Large,80.11,21.1,70.09,2159.31,0
2023-01-08 06:21:13.011176,Fern,Medium,89.17,16.24,61.1,1603.38,0
2023-01-08 06:31:18.416892,Flowering,Small,43.73,20.81,57.17,10109.66,1
2023-01-08 06:44:49.998731,Flowering,Large,65.0,21.6,56.37,5248.22,0
2023-01-08 07:03:48.851335,Succulent,Small,20.24,25.74,39.62,8960.96,1
2023-01-08 07:20:50.224102,Fern,Medium,57.84,20.2,81.5,2969.32,1
2023-01-08 07:33:02.828877,Fern,Medium,61.93,20.96,67.3,696.2,0
2023-01-08 07:52:54.338026,Tropical,Medium,74.13,23.97,67.71,7099.95,0
2023-01-08 08:07:30.767770,Flowering,Medium,68.83,17.79,53.29,5324.76,0
2023-01-08 08:27:03.383037,Fern,Medium,69.04,20.46,69.3,3708.49,0
2023-01-08 08:45:15.868038,Herb,Small,74.2,19.77,56.99,4094.85,0
2023-01-08 09:04:35.880738,Herb,Small,39.39,23.69,61.74,12244.29,1
2023-01-08 09:24:13.736977,Tropical,Small,89.47,21.17,59.13,3756.09,0
2023-01-08 09:44:06.831491,Herb,Small,43.81,22.26,54.22,15726.9,1
2023-01-08 10:03:26.548675,Fern,Small,75.99,19.01,78.73,1194.3,0
2023-01-08 10:22:39.839726,Succulent,Large,51.53,24.68,39.79,12870.18,0
2023-01-08 10:36:15.800592,Tropical,Large,85.38,23.57,61.9,6733.92,0
2023-01-08 10:54:51.226904,Fern,Medium,56.08,21.81,67.82,3011.3,0
2023-01-08 11:08:04.055091,Succulent,Small,59.55,23.27,41.07,12319.25,0
2023-01-08 11:21:22.662239,Herb,Small,81.86,19.42,57.21,5742.4,0
2023-01-08 11:38:06.712033,Tropical,Small,64.87,25.42,78.84,5994.67,0
2023-01-08 11:55:07.453688,Herb,Small,63.45,18.78,49.62,7677.77,0
2023-01-08 12:08:58.299038,Succulent,Small,29.06,25.21,48.38,7691.64,0
2023-01-08 12:26:07.665073,Herb,Medium,33.35,21.04,50.28,10975.81,1
2023-01-08 12:42:48.655567,Succulent,Medium,53.63,26.6,41.45,15654.82,0
2023-01-08 12:57:30.909408,Fern,Large,59.75,21.29,63.87,4014.18,1
2023-01-08 13:09:28.133989,Tropical,Large,59.19,22.69,69.86,4609.37,0
2023-01-08 13:25:21.739915,Fern,Medium,87.73,23.59,70.04,1708.52,0
2023-01-08 13:35:23.257948,Herb,Small,70.33,19.56,52.44,8971.3,0
2023-01-08 13:55:21.791660,Fern,Medium,94.51,23.18,68.67,1877.15,0
2023-01-08 14:09:04.145182,Succulent,Medium,65.79,25.02,48.08,13589.63,0
2023-01-08 14:26:53.307467,Succulent,Medium,18.16,21.84,37.36,9617.92,1
2023-01-08 14:46:17.479576,Herb,Medium,50.1,19.98,47.95,10330.88,0
2023-01-08 15:02:25.791990,Flowering,Small,80.27,23.09,60.75,9487.21,0
2023-01-08 15:15:32.668849,Flowering,Large,45.22,25.74,67.94,6330.74,0
2023-01-08 15:31:53.019387,Flowering,Small,81.93,20.79,59.96,8618.46,0
2023-01-08 15:44:57.638425,Tropical,Large,44.93,22.66,58.21,5516.17,1
2023-01-08 16:01:48.221915,Tropical,Large,61.54,22.86,60.09,4207.41,0
2023-01-08 16:18:04.355711,Fern,Large,55.84,20.48,70.41,2030.03,0
2023-01-08 16:35:18.240554,Flowering,Small,49.87,20.42,54.68,8979.81,1
2023-01-08 16:48:21.984098,Tropical,Medium,60.03,24.59,70.08,7440.22,0
2023-01-08 17:05:07.700609,Herb,Large,62.16,20.67,52.86,12356.69,0
2023-01-08 17:18:27.627310,Fern,Large,54.44,21.17,71.8,4251.68,0
2023-01-08 17:33:18.984411,Herb,Large,55.53,20.09,50.46,8677.44,0
2023-01-08 17:52:53.033153,Fern,Large,43.84,20.55,71.16,2697.57,1
2023-01-08 18:06:48.050320,Tropical,Large,88.47,24.24,67.54,11152.66,0
2023-01-08 18:21:01.176470,Fern,Small,81.36,20.53,62.82,2317.01,0
2023-01-08 18:37:00.888483,Herb,Medium,35.05,21.81,58.98,10.0,1
2023-01-08 18:49:57.051962,Flowering,Large,76.59,19.66,59.11,9471.16,0
2023-01-08 19:09:29.161094,Herb,Large,73.0,17.74,56.15,6930.44,0
2023-01-08 19:25:18.356123,Succulent,Large,30.71,22.77,41.84,10788.8,0
2023-01-08 19:43:55.866138,Tropical,Medium,76.08,21.33,70.0,6822.53,0
2023-01-08 20:03:47.495519,Herb,Small,49.25,19.53,46.41,15217.84,1
2023-01-08 20:15:37.492045,Succulent,Medium,30.21,23.01,36.65,12777.55,0
2023-01-08 20:32:58.761433,Succulent,Small,11.36,27.46,34.14,11294.91,1
2023-01-08 20:44:56.059050,Flowering,Medium,81.61,16.32,53.36,3583.72,0
2023-01-08 20:57:46.017613,Flowering,Large,64.99,23.25,54.84,2016.46,0
2023-01-08 21:17:19.577349,Fern,Large,75.88,20.46,68.5,1378.7,0
2023-01-08 21:32:07.221992,Herb,Small,81.26,17.95,60.01,15547.36,0
2023-01-08 21:42:14.100835,Fern,Large,63.26,19.67,72.83,3707.65,0
2023-01-08 22:01:41.329745,Flowering,Small,79.01,23.18,59.52,6389.24,0
2023-01-08 22:21:19.289976,Tropical,Medium,59.12,21.92,68.72,8671.93,0
2023-01-08 22:31:48.408255,Tropical,Large,75.3,23.62,64.47,9005.18,0
2023-01-08 22:49:39.984982,Fern,Small,82.28,18.66,73.61,614.62,0
2023-01-08 23:00:23.628849,Herb,Small,66.63,19.25,61.11,13279.55,0
2023-01-08 23:18:11.412540,Herb,Large,32.78,16.24,54.06,5171.0,1
2023-01-08 23:33:16.154179,Flowering,Large,66.03,17.66,61.19,1906.99,0
2023-01-08 23:49:08.000399,Fern,Large,46.97,20.65,67.87,3200.51,0
2023-01-09 00:01:34.178844,Tropical,Medium,55.18,23.43,64.62,9624.0,1
2023-01-09 00:14:04.478806,Fern,Large,72.31,19.86,66.34,1824.57,0
2023-01-09 00:28:42.907270,Tropical,Small,58.88,23.34,66.29,5491.92,0
2023-01-09 00:46:52.407719,Succulent,Small,44.72,27.24,43.36,9563.22,0
2023-01-09 01:04:57.561730,Tropical,Large,73.23,28.13,73.27,6356.05,0
2023-01-09 01:17:29.641916,Fern,Medium,63.89,19.46,61.02,3737.7,0
2023-01-09 01:34:52.525592,Flowering,Small,65.25,24.45,53.09,7771.51,0
2023-01-09 01:49:45.333349,Tropical,Large,64.99,21.45,61.54,8046.98,0
2023-01-09 02:09:37.791429,Tropical,Large,59.15,26.96,64.28,3955.24,0
2023-01-09 02:22:01.003556,Tropical,Medium,45.99,25.84,71.26,3932.15,0
2023-01-09 02:35:07.852390,Tropical,Large,77.01,23.7,76.9,1185.03,0
2023-01-09 02:54:05.348526,Tropical,Medium,50.19,22.9,67.28,6254.54,1
2023-01-09 03:07:13.969494,Tropical,Large,53.05,23.41,68.61,5284.25,0
2023-01-09 03:22:05.723307,Succulent,Medium,14.35,26.57,29.96,5079.08,1
2023-01-09 03:41:09.380154,Tropical,Medium,59.37,24.94,57.94,8235.11,0
2023-01-09 03:55:25.282866,Tropical,Medium,39.88,21.68,62.08,4464.32,1
2023-01-09 04:07:55.263227,Flowering,Medium,57.89,20.25,57.12,5818.56,0
2023-01-09 04:21:45.732153,Succulent,Small,51.48,23.08,42.37,11498.08,0
2023-01-09 04:35:30.983835,Tropical,Medium,46.86,27.59,57.86,8953.36,1
2023-01-09 04:50:21.656547,Fern,Small,56.14,20.31,66.28,4639.46,1
2023-01-09 05:03:27.895223,Tropical,Small,91.69,25.5,56.26,5681.08,0
2023-01-09 05:17:55.020581,Herb,Small,60.56,21.11,48.27,4175.98,0
2023-01-09 05:36:22.956744,Flowering,Small,70.38,24.3,63.16,8591.29,0
2023-01-09 05:49:51.929656,Herb,Small,79.65,18.39,52.74,7287.83,0
2023-01-09 06:06:35.510855,Fern,Medium,75.5,17.93,70.77,1721.13,0
2023-01-09 06:19:38.691399,Herb,Large,64.08,20.69,48.84,6431.41,0
2023-01-09 06:34:14.879339,Flowering,Small,80.21,21.63,63.73,4778.36,0
2023-01-09 06:49:38.612040,Succulent,Medium,18.59,24.43,32.37,8771.01,1
2023-01-09 07:04:57.078806,Flowering,Small,67.89,24.39,55.58,4575.1,0
2023-01-09 07:21:56.394925,Herb,Small,35.97,18.81,52.92,7974.86,1
2023-01-09 07:36:37.895882,Herb,Medium,53.87,20.39,60.47,10517.36,0
2023-01-09 07:48:08.396145,Fern,Medium,83.56,22.53,74.42,4150.63,0
2023-01-09 08:07:15.190793,Herb,Medium,59.43,22.15,45.34,9266.2,0
2023-01-09 08:20:07.266606,Succulent,Small,64.33,23.82,46.05,20060.77,0
2023-01-09 08:39:46.797082,Flowering,Small,35.85,22.13,54.57,5832.11,1
2023-01-09 08:58:03.550472,Tropical,Large,36.1,27.33,64.94,7646.63,1
2023-01-09 09:12:46.284337,Succulent,Medium,10.6,24.69,34.02,11450.36,1
2023-01-09 09:32:32.123028,Herb,Large,33.74,21.14,50.44,12380.54,1
2023-01-09 09:51:28.951351,Herb,Large,64.82,21.02,54.77,8937.39,0
2023-01-09 10:05:49.844994,Fern,Large,83.46,21.87,64.09,1622.83,0
2023-01-09 10:16:35.947285,Flowering,Medium,38.64,20.37,72.49,9389.33,1
2023-01-09 10:35:11.899720,Herb,Large,59.83,16.75,59.45,3699.23,0
2023-01-09 10:49:15.580508,Tropical,Small,76.0,22.1,64.1,5581.78,0
2023-01-09 11:06:27.884433,Fern,Medium,79.85,18.21,73.06,2525.93,0
2023-01-09 11:25:10.352836,Tropical,Small,88.86,21.75,67.82,5585.15,0
2023-01-09 11:43:33.117790,Herb,Small,64.07,20.59,52.45,12042.31,0
2023-01-09 12:03:09.523525,Succulent,Small,8.25,22.24,41.1,9524.47,1
2023-01-09 12:21:58.679306,Succulent,Large,30.3,22.51,41.39,12500.22,0
2023-01-09 12:34:10.212885,Herb,Small,37.83,20.4,61.93,11334.17,1
2023-01-09 12:52:44.965756,Flowering,Small,39.6,21.61,58.54,4170.12,1
2023-01-09 13:08:50.210557,Succulent,Large,60.95,20.72,48.31,13123.32,0
2023-01-09 13:25:29.338825,Herb,Large,47.17,22.8,56.72,5970.44,0
2023-01-09 13:39:04.442763,Flowering,Small,63.39,21.87,55.7,8059.65,0
2023-01-09 13:58:13.833893,Succulent,Large,13.8,22.69,47.85,14958.08,1
2023-01-09 14:09:32.225414,Fern,Medium,64.04,20.58,64.58,1976.96,0
2023-01-09 14:24:35.411863,Succulent,Small,23.75,17.74,35.27,12063.39,0
2023-01-09 14:44:05.382594,Fern,Small,61.62,18.89,66.4,1871.93,0
2023-01-09 15:03:54.130706,Succulent,Large,36.63,24.85,40.78,17178.92,0
2023-01-09 15:19:57.788783,Fern,Small,60.05,18.59,63.32,3167.97,1
2023-01-09 15:37:25.442703,Succulent,Large,19.02,24.14,38.26,17574.28,0
2023-01-09 15:48:13.636797,Fern,Small,40.07,17.34,65.33,3109.36,1
2023-01-09 16:03:12.697795,Flowering,Large,56.51,21.81,57.96,9641.51,1
2023-01-09 16:17:39.679121,Flowering,Large,83.38,21.57,64.38,4650.04,0
2023-01-09 16:31:13.972738,Fern,Large,43.57,19.46,74.19,1110.94,1
2023-01-09 16:42:00.723284,Tropical,Small,40.57,19.83,66.18,3308.41,1
2023-01-09 16:54:39.903403,Fern,Medium,49.56,19.44,74.42,5177.43,1
2023-01-09 17:13:27.618103,Herb,Small,68.45,20.94,50.64,6847.2,0
2023-01-09 17:31:03.125035,Herb,Small,52.09,16.46,54.43,11046.05,0
2023-01-09 17:43:31.699492,Flowering,Medium,78.38,21.65,55.68,8730.05,0
2023-01-09 18:03:29.333950,Flowering,Large,83.1,19.62,54.26,5962.62,0
2023-01-09 18:18:13.738963,Tropical,Medium,79.85,21.99,65.54,7016.74,0
2023-01-09 18:31:58.379659,Flowering,Medium,63.3,22.15,62.8,6230.6,0
2023-01-09 18:51:43.048507,Herb,Large,34.07,21.35,64.7,12839.2,1
2023-01-09 19:11:21.475823,Tropical,Small,51.2,21.48,67.62,3413.4,1
2023-01-09 19:28:55.488630,Tropical,Medium,36.57,24.75,60.08,3714.87,1
2023-01-09 19:44:54.609952,Herb,Medium,81.98,23.13,56.3,13117.36,0
2023-01-09 19:59:51.509285,Tropical,Large,75.66,26.4,56.72,7394.47,0
2023-01-09 20:13:20.705512,Herb,Medium,79.9,20.02,63.61,5995.13,0
2023-01-09 20:24:02.612036,Fern,Small,67.16,21.77,68.63,305.25,1
2023-01-09 20:34:34.759959,Flowering,Medium,41.53,21.01,59.6,5978.53,1
2023-01-09 20:50:31.975091,Tropical,Medium,45.98,27.13,62.26,3247.51,1
2023-01-09 21:08:35.014271,Fern,Medium,81.44,18.08,70.89,1310.47,0
2023-01-09 21:18:40.434391,Flowering,Large,38.34,22.47,55.64,6667.25,1
2023-01-09 21:37:52.402069,Flowering,Medium,56.98,19.26,50.74,8513.61,0
2023-01-09 21:51:07.201241,Flowering,Medium,60.69,23.26,64.88,9988.79,0
2023-01-09 22:01:18.406734,Fern,Small,53.99,19.99,58.97,3328.77,1
2023-01-09 22:18:12.395267,Succulent,Small,29.07,23.78,39.49,9156.64,0
2023-01-09 22:37:13.876537,Succulent,Medium,36.72,22.59,48.72,12555.18,0
2023-01-09 22:52:10.332687,Herb,Large,48.58,20.03,59.13,8781.75,0
2023-01-09 23:11:06.389472,Herb,Medium,55.21,20.46,58.29,9945.11,0
2023-01-09 23:24:36.536089,Succulent,Small,30.44,21.92,48.36,10080.57,0
2023-01-09 23:39:20.240115,Tropical,Large,46.6,24.0,57.04,1221.68,0
2023-01-09 23:52:18.517721,Herb,Large,80.22,17.86,56.62,7452.56,0
2023-01-10 00:02:35.283739,Tropical,Medium,87.53,25.95,69.03,9870.4,0
2023-01-10 00:19:54.527183,Flowering,Small,54.47,18.23,53.11,3008.29,1
2023-01-10 00:32:11.392713,Fern,Medium,73.45,20.42,66.61,3562.77,0
2023-01-10 00:50:53.261561,Succulent,Medium,18.02,24.64,48.04,12864.6,1
2023-01-10 01:02:16.667436,Fern,Large,61.82,20.68,72.93,10.0,0
2023-01-10 01:16:51.501619,Fern,Medium,45.09,18.18,66.93,1151.02,1
2023-01-10 01:34:42.744087,Fern,Large,41.98,19.78,69.85,3599.09,1
2023-01-10 01:46:36.175760,Flowering,Large,68.63,24.2,65.46,10257.34,0
2023-01-10 02:00:23.749171,Tropical,Small,91.75,24.34,62.6,4647.26,0
2023-01-10 02:14:50.440404,Tropical,Medium,65.76,25.39,61.9,6637.82,0
2023-01-10 02:28:54.585734,Flowering,Medium,32.98,23.17,56.19,3204.54,1
2023-01-10 02:44:57.780620,Herb,Small,64.59,21.26,58.88,9951.61,0
2023-01-10 02:58:11.920178,Fern,Medium,51.67,20.43,62.69,2586.74,1
2023-01-10 03:09:07.410759,Fern,Small,86.82,23.27,70.69,1568.55,0
2023-01-10 03:21:45.413047,Tropical,Small,38.84,27.1,55.93,7097.48,1
2023-01-10 03:32:10.406626,Herb,Small,76.14,20.38,57.73,6356.35,0
2023-01-10 03:49:17.393837,Herb,Medium,76.31,22.03,65.72,7813.88,0
2023-01-10 04:06:16.571458,Fern,Medium,85.61,18.37,63.13,2645.94,0
2023-01-10 04:19:40.821371,Succulent,Medium,23.98,23.52,35.53,14639.6,0
2023-01-10 04:38:00.188053,Flowering,Large,41.64,24.94,63.77,8928.66,1
2023-01-10 04:49:05.960737,Tropical,Large,88.53,24.4,57.21,2636.4,0
2023-01-10 05:03:22.528340,Succulent,Small,27.76,23.39,44.65,17590.19,0
2023-01-10 05:18:55.251517,Fern,Small,76.81,19.53,69.57,2947.54,0
2023-01-10 05:29:08.455990,Fern,Small,56.44,22.66,75.41,2544.25,1
2023-01-10 05:48:04.878296,Herb,Medium,64.64,16.35,50.66,8554.32,0
2023-01-10 06:02:26.636922,Tropical,Medium,90.5,23.27,64.25,3294.94,0
2023-01-10 06:15:47.005916,Fern,Medium,52.62,17.08,62.57,2681.44,1
2023-01-10 06:29:16.103797,Fern,Small,86.88,19.87,64.47,3890.53,0
2023-01-10 06:39:34.893738,Fern,Small,51.73,19.53,70.74,4533.25,1
2023-01-10 06:50:10.023962,Herb,Medium,38.99,19.47,58.47,8662.62,1
2023-01-10 07:07:22.760807,Flowering,Small,53.28,21.23,57.81,8990.79,1
2023-01-10 07:20:57.746418,Succulent,Large,56.93,24.99,39.66,20037.22,0
2023-01-10 07:31:07.249270,Herb,Large,60.32,21.8,52.75,6252.47,0
2023-01-10 07:46:15.859896,Flowering,Large,84.05,19.31,62.02,8531.35,0
2023-01-10 08:04:53.924534,Flowering,Large,71.12,19.6,65.22,6942.37,0
2023-01-10 08:17:26.561608,Fern,Large,65.59,21.05,65.03,4305.8,0
2023-01-10 08:32:31.707183,Fern,Small,60.79,22.17,69.18,2731.01,1
2023-01-10 08:46:55.285055,Fern,Medium,57.5,15.82,71.13,3372.39,1
2023-01-10 09:06:07.805933,Succulent,Small,56.62,22.05,43.62,19176.2,0
2023-01-10 09:19:55.774537,Fern,Small,61.26,17.65,70.05,2158.42,0
2023-01-10 09:38:02.321538,Herb,Small,41.28,17.52,54.59,8616.54,1
2023-01-10 09:56:08.822466,Fern,Small,91.29,21.6,64.68,5032.05,0
2023-01-10 10:13:18.569781,Herb,Medium,52.7,20.84,57.02,11143.22,0
2023-01-10 10:23:48.526145,Succulent,Small,47.58,24.72,34.66,11866.59,0
2023-01-10 10:43:15.783764,Tropical,Medium,42.25,27.44,76.54,2246.9,1
2023-01-10 10:59:18.471482,Succulent,Large,51.73,19.45,32.7,8998.38,0
2023-01-10 11:10:20.878527,Succulent,Medium,14.94,26.78,39.05,13099.36,1
2023-01-10 11:30:15.278536,Fern,Small,83.79,17.38,69.89,3598.71,0
2023-01-10 11:45:40.504789,Tropical,Medium,41.18,21.89,61.33,6963.67,1
2023-01-10 11:56:35.762635,Tropical,Small,88.69,27.21,65.18,3346.85,0
2023-01-10 12:07:59.286073,Herb,Medium,34.3,18.68,48.74,9808.9,1
2023-01-10 12:22:01.342596,Succulent,Medium,62.46,28.0,46.54,10996.48,0
2023-01-10 12:38:40.711298,Tropical,Medium,88.19,22.09,60.39,8384.11,0
2023-01-10 12:52:10.267596,Fern,Medium,59.05,20.32,68.76,3696.33,0
2023-01-10 13:03:48.541822,Herb,Large,36.21,20.91,55.24,12838.22,1
2023-01-10 13:20:12.992623,Fern,Large,46.96,18.01,63.97,2839.75,1
2023-01-10 13:32:30.582196,Fern,Small,68.67,16.0,70.63,3788.61,0
2023-01-10 13:45:45.595792,Herb,Large,69.83,20.4,51.04,4905.14,0
2023-01-10 13:58:40.949009,Herb,Medium,70.32,20.77,53.28,11022.23,0
2023-01-10 14:12:10.463882,Succulent,Medium,11.83,23.25,39.58,11959.45,1
2023-01-10 14:23:58.304900,Fern,Large,48.13,24.34,72.09,2969.58,1
2023-01-10 14:34:05.063368,Flowering,Large,55.17,24.2,59.84,7763.18,0
2023-01-10 14:48:28.866827,Fern,Large,98.32,20.24,73.64,3014.7,0
2023-01-10 15:04:16.013055,Herb,Small,52.69,19.13,48.85,3392.51,1
2023-01-10 15:19:48.826924,Tropical,Large,62.51,20.9,69.6,8286.27,0
2023-01-10 15:33:16.828983,Succulent,Large,24.44,19.84,38.5,10367.77,0
2023-01-10 15:50:04.219865,Herb,Medium,43.81,23.12,56.76,7819.33,1
2023-01-10 16:07:57.867237,Herb,Small,43.88,19.93,51.64,10223.3,1
2023-01-10 16:23:27.925054,Fern,Small,45.83,21.81,73.9,2049.92,1
2023-01-10 16:38:29.888802,Flowering,Medium,69.47,22.62,65.07,11027.51,0
2023-01-10 16:56:34.339284,Succulent,Large,46.75,25.93,40.75,18274.85,0
2023-01-10 17:07:31.836628,Fern,Large,75.23,19.05,75.57,1593.87,0
2023-01-10 17:25:04.070205,Fern,Large,48.52,21.02,61.17,461.03,1
2023-01-10 17:40:32.666711,Flowering,Medium,75.49,21.54,50.09,7030.91,0
2023-01-10 17:50:43.655019,Tropical,Large,40.5,25.4,66.55,5552.83,1
2023-01-10 18:04:03.240937,Tropical,Large,63.39,23.88,55.71,5832.47,0
2023-01-10 18:14:47.212309,Herb,Large,34.82,21.08,59.56,6790.23,1
2023-01-10 18:31:53.324960,Tropical,Small,72.33,24.24,65.46,8549.67,0
2023-01-10 18:48:41.345775,Flowering,Medium,57.35,19.79,63.4,6091.23,0
2023-01-10 19:01:24.978120,Flowering,Medium,38.51,20.26,56.67,5193.2,1
2023-01-10 19:15:39.988079,Herb,Large,68.32,16.06,51.89,9839.1,0
2023-01-10 19:34:43.064182,Succulent,Small,43.62,26.53,42.01,10197.63,0
2023-01-10 19:44:53.492280,Fern,Large,57.12,18.68,76.99,2708.31,0
2023-01-10 20:04:49.148079,Flowering,Medium,59.01,18.63,58.67,10682.16,0
2023-01-10 20:22:01.007006,Tropical,Medium,48.34,23.94,58.97,5349.28,0
2023-01-10 20:33:05.206915,Herb,Large,36.57,20.96,59.8,10974.99,1
2023-01-10 20:43:46.037262,Flowering,Medium,44.31,23.54,50.33,825.5,1
2023-01-10 20:59:04.398164,Succulent,Large,23.12,24.78,34.07,17961.34,0
2023-01-10 21:14:26.152337,Herb,Medium,36.09,15.95,58.47,11081.42,1
2023-01-10 21:30:51.674273,Fern,Medium,74.64,20.86,82.63,3452.67,0
2023-01-10 21:49:30.089534,Succulent,Small,29.42,23.3,33.84,10909.07,0
2023-01-10 22:01:39.781599,Tropical,Medium,64.8,23.83,69.65,7911.97,0
2023-01-10 22:15:50.427024,Flowering,Medium,77.79,18.73,61.14,2107.41,0
2023-01-10 22:34:44.262235,Flowering,Small,42.24,21.44,66.99,5685.71,1
2023-01-10 22:48:07.078230,Fern,Large,82.61,16.94,69.29,2020.52,0
2023-01-10 23:00:52.885068,Succulent,Small,60.47,28.02,47.35,12709.21,0
2023-01-10 23:11:45.128486,Fern,Medium,84.22,22.27,69.14,3082.7,0
2023-01-10 23:29:50.745824,Flowering,Large,41.93,22.43,69.19,1145.43,0
2023-01-10 23:49:02.749723,Tropical,Medium,69.14,23.03,66.5,699.16,0
2023-01-11 00:06:37.749206,Flowering,Large,47.36,24.17,47.76,8569.43,1
2023-01-11 00:24:09.695356,Fern,Medium,47.5,18.06,74.72,1025.82,1
2023-01-11 00:42:23.419449,Fern,Small,40.87,23.59,68.61,2401.97,1
2023-01-11 00:53:16.353720,Succulent,Medium,53.89,23.33,36.11,13960.15,0
2023-01-11 01:10:55.702043,Fern,Small,89.52,21.45,69.44,3083.95,0
2023-01-11 01:30:00.435547,Herb,Large,50.94,18.53,48.82,7294.38,0
2023-01-11 01:45:08.408692,Succulent,Medium,53.49,23.67,36.79,15481.26,0
2023-01-11 02:02:07.577673,Tropical,Small,82.46,21.41,72.3,1977.44,0
2023-01-11 02:14:03.282585,Tropical,Large,65.35,23.72,69.43,7011.06,0
2023-01-11 02:29:32.222608,Succulent,Small,60.17,25.24,44.83,12786.16,0
2023-01-11 02:45:31.199188,Succulent,Medium,13.32,25.19,35.53,8541.77,1
2023-01-11 03:01:35.386187,Fern,Small,95.79,18.46,70.31,2189.36,0
2023-01-11 03:19:06.311237,Fern,Large,66.78,20.33,66.11,3623.17,0
2023-01-11 03:34:03.782791,Fern,Small,48.06,17.21,71.32,781.85,1
2023-01-11 03:49:11.752088,Succulent,Large,31.55,22.7,33.89,13427.91,0
2023-01-11 04:08:46.275051,Succulent,Large,62.49,24.74,38.3,8148.21,0
2023-01-11 04:24:11.241297,Succulent,Small,54.11,25.26,38.34,14116.5,0
2023-01-11 04:35:37.537549,Herb,Small,71.63,20.06,56.99,11072.59,0
